Year,Month,Day,Hour,Minute,Second,CloudCover
2021,12,03,12,48,00,0.531
2021,12,03,12,49,00,0.524
2021,12,03,12,50,00,0.522
2021,12,03,12,51,00,0.524
2021,12,03,12,52,00,0.532
2021,12,03,12,53,00,0.549
2021,12,03,12,54,00,0.555
2021,12,03,12,55,00,0.556
2021,12,03,12,56,00,0.558
2021,12,03,12,57,00,0.553
2021,12,03,12,58,00,0.549
2021,12,03,12,59,00,0.550
2021,12,03,13,00,00,0.547
2021,12,03,13,01,00,0.545
2021,12,03,13,02,00,0.554
2021,12,03,13,03,00,0.553
2021,12,03,13,04,00,0.558
2021,12,03,13,05,00,0.558
2021,12,03,13,06,00,0.553
2021,12,03,13,07,00,0.548
2021,12,03,13,08,00,0.540
2021,12,03,13,09,00,0.527
2021,12,03,13,10,00,0.526
2021,12,03,13,11,00,0.522
2021,12,03,13,12,00,0.511
2021,12,03,13,13,00,0.502
2021,12,03,13,14,00,0.498
2021,12,03,13,15,00,0.498
2021,12,03,13,16,00,0.507
2021,12,03,13,17,00,0.509
2021,12,03,13,18,00,0.515
2021,12,03,13,19,00,0.499
2021,12,03,13,20,00,0.505
2021,12,03,13,21,00,0.509
2021,12,03,13,22,00,0.512
2021,12,03,13,23,00,0.512
2021,12,03,13,24,00,0.513
2021,12,03,13,25,00,0.512
2021,12,03,13,26,00,0.509
2021,12,03,13,27,00,0.513
2021,12,03,13,28,00,0.514
2021,12,03,13,29,00,0.516
2021,12,03,13,30,00,0.516
2021,12,03,13,31,00,0.516
2021,12,03,13,32,00,0.510
2021,12,03,13,33,00,0.506
2021,12,03,13,34,00,0.497
2021,12,03,13,35,00,0.479
2021,12,03,13,36,00,0.470
2021,12,03,13,37,00,0.465
2021,12,03,13,38,00,0.464
2021,12,03,13,39,00,0.455
2021,12,03,13,40,00,0.445
2021,12,03,13,41,00,0.446
2021,12,03,13,42,00,0.445
2021,12,03,13,43,00,0.439
2021,12,03,13,44,00,0.437
2021,12,03,13,45,00,0.436
2021,12,03,13,46,00,0.435
2021,12,03,13,47,00,0.434
2021,12,03,13,48,00,0.436
2021,12,03,13,49,00,0.436
2021,12,03,13,50,00,0.434
2021,12,03,13,51,00,0.434
2021,12,03,13,52,00,0.435
2021,12,03,13,53,00,0.447
2021,12,03,13,54,00,0.447
2021,12,03,13,55,00,0.441
2021,12,03,13,56,00,0.440
2021,12,03,13,57,00,0.434
2021,12,03,13,58,00,0.427
2021,12,03,13,59,00,0.433
2021,12,03,14,00,00,0.415
2021,12,03,14,01,00,0.406
2021,12,03,14,02,00,0.390
2021,12,03,14,03,00,0.392
2021,12,03,14,04,00,0.390
2021,12,03,14,05,00,0.400
2021,12,03,14,06,00,0.383
2021,12,03,14,07,00,0.377
2021,12,03,14,08,00,0.362
2021,12,03,14,09,00,0.362
2021,12,03,14,10,00,0.352
2021,12,03,14,11,00,0.338
2021,12,03,14,12,00,0.331
2021,12,03,14,13,00,0.323
2021,12,03,14,14,00,0.315
2021,12,03,14,15,00,0.314
2021,12,03,14,16,00,0.313
2021,12,03,14,17,00,0.314
2021,12,03,14,18,00,0.317
2021,12,03,14,19,00,0.313
2021,12,03,14,20,00,0.318
2021,12,03,14,21,00,0.323
2021,12,03,14,22,00,0.323
2021,12,03,14,23,00,0.326
2021,12,03,14,24,00,0.326
2021,12,03,14,25,00,0.330
2021,12,03,14,26,00,0.337
2021,12,03,14,27,00,0.331
2021,12,03,14,28,00,0.337
2021,12,03,14,29,00,0.340
2021,12,03,14,30,00,0.350
2021,12,03,14,31,00,0.360
2021,12,03,14,32,00,0.364
2021,12,03,14,33,00,0.363
2021,12,03,14,34,00,0.363
2021,12,03,14,35,00,0.368
2021,12,03,14,36,00,0.365
2021,12,03,14,37,00,0.365
2021,12,03,14,38,00,0.361
2021,12,03,14,39,00,0.358
2021,12,03,14,40,00,0.359
2021,12,03,14,41,00,0.365
2021,12,03,14,42,00,0.368
2021,12,03,14,43,00,0.370
2021,12,03,14,44,00,0.370
2021,12,03,14,45,00,0.370
2021,12,03,14,46,00,0.358
2021,12,03,14,47,00,0.362
2021,12,03,14,48,00,0.363
2021,12,03,14,49,00,0.377
2021,12,03,14,50,00,0.377
2021,12,03,14,51,00,0.369
2021,12,03,14,52,00,0.377
2021,12,03,14,53,00,0.371
2021,12,03,14,54,00,0.379
2021,12,03,14,55,00,0.376
2021,12,03,14,56,00,0.378
2021,12,03,14,57,00,0.379
2021,12,03,14,58,00,0.384
2021,12,03,14,59,00,0.387
2021,12,03,15,00,00,0.413
2021,12,03,15,01,00,0.408
2021,12,03,15,02,00,0.418
2021,12,03,15,03,00,0.433
2021,12,03,15,04,00,0.432
2021,12,03,15,05,00,0.430
2021,12,03,15,06,00,0.433
2021,12,03,15,07,00,0.429
2021,12,03,15,08,00,0.436
2021,12,03,15,09,00,0.422
2021,12,03,15,10,00,0.439
2021,12,03,15,11,00,0.432
2021,12,03,15,12,00,0.441
2021,12,03,15,13,00,0.443
2021,12,03,15,14,00,0.446
2021,12,03,15,15,00,0.456
2021,12,03,15,16,00,0.443
2021,12,03,15,17,00,0.419
2021,12,03,15,18,00,0.426
2021,12,03,15,19,00,0.412
2021,12,03,15,20,00,0.400
2021,12,03,15,21,00,0.403
2021,12,03,15,22,00,0.390
2021,12,03,15,23,00,0.395
2021,12,03,15,24,00,0.377
2021,12,03,15,25,00,0.411
2021,12,03,15,26,00,0.426
2021,12,03,15,27,00,0.415
2021,12,03,15,28,00,0.392
2021,12,03,15,29,00,0.392
2021,12,03,15,30,00,0.430
2021,12,03,15,31,00,0.463
2021,12,03,15,32,00,0.465
2021,12,03,15,33,00,0.465
2021,12,03,15,34,00,0.458
2021,12,03,15,35,00,0.425
2021,12,03,15,36,00,0.443
2021,12,03,15,37,00,0.458
2021,12,03,15,38,00,0.450
2021,12,03,15,39,00,0.401
2021,12,03,15,40,00,0.394
2021,12,03,15,41,00,0.398
2021,12,03,15,42,00,0.389
2021,12,03,15,43,00,0.374
2021,12,03,15,44,00,0.376
2021,12,03,15,45,00,0.370
2021,12,03,15,46,00,0.333
2021,12,03,15,47,00,0.307
2021,12,03,15,48,00,0.325
2021,12,03,15,49,00,0.335
2021,12,03,15,50,00,0.331
2021,12,03,15,51,00,0.340
2021,12,03,15,52,00,0.317
2021,12,03,15,53,00,0.322
2021,12,03,15,54,00,0.323
2021,12,03,15,55,00,0.294
2021,12,03,15,56,00,0.331
2021,12,03,15,57,00,0.326
2021,12,03,15,58,00,0.324
2021,12,03,15,59,00,0.339
2021,12,03,16,00,00,0.648
2021,12,03,16,01,00,0.625
2021,12,03,16,02,00,0.596
2021,12,03,16,03,00,0.570
2021,12,03,16,04,00,0.566
2021,12,03,16,05,00,0.564
2021,12,03,16,06,00,0.547
2021,12,03,16,07,00,0.528
2021,12,03,16,08,00,0.518
2021,12,03,16,09,00,0.515
2021,12,03,16,10,00,0.513
2021,12,03,16,11,00,0.504
2021,12,03,16,12,00,0.481
2021,12,03,16,13,00,0.453
2021,12,03,16,14,00,0.431
2021,12,03,16,15,00,0.419
2021,12,03,16,16,00,0.417
2021,12,03,16,17,00,0.427
2021,12,03,16,18,00,0.429
2021,12,03,16,19,00,0.449
2021,12,03,16,20,00,0.443
2021,12,03,16,21,00,0.423
2021,12,03,16,22,00,0.406
2021,12,03,16,23,00,0.396
2021,12,03,16,24,00,0.387
2021,12,03,16,25,00,0.378
2021,12,03,16,26,00,0.372
2021,12,03,16,27,00,0.367
2021,12,03,16,28,00,0.362
2021,12,03,16,29,00,0.354
2021,12,03,16,30,00,0.354
2021,12,03,16,31,00,0.349
2021,12,03,16,32,00,0.341
2021,12,03,16,33,00,0.338
2021,12,03,16,34,00,0.335
2021,12,03,16,35,00,0.330
2021,12,03,16,36,00,0.323
2021,12,03,16,37,00,0.308
2021,12,03,16,38,00,0.290
2021,12,03,16,39,00,0.279
2021,12,03,16,40,00,0.277
2021,12,03,16,41,00,0.280
2021,12,03,16,42,00,0.280
2021,12,03,16,43,00,0.276
2021,12,03,16,44,00,0.273
2021,12,03,16,45,00,0.267
2021,12,03,16,46,00,0.270
2021,12,03,16,47,00,0.276
2021,12,03,16,48,00,0.261
2021,12,03,16,49,00,0.244
2021,12,03,16,50,00,0.239
2021,12,03,16,51,00,0.235
2021,12,03,16,52,00,0.224
2021,12,03,16,53,00,0.210
2021,12,03,16,54,00,0.204
2021,12,03,16,55,00,0.200
2021,12,03,16,56,00,0.199
2021,12,03,16,57,00,0.192
2021,12,03,16,58,00,0.185
2021,12,03,16,59,00,0.177
2021,12,04,08,00,00,0.061
2021,12,04,08,01,00,0.062
2021,12,04,08,02,00,0.060
2021,12,04,08,03,00,0.061
2021,12,04,08,04,00,0.062
2021,12,04,08,05,00,0.061
2021,12,04,08,06,00,0.062
2021,12,04,08,07,00,0.060
2021,12,04,08,08,00,0.059
2021,12,04,08,09,00,0.061
2021,12,04,08,10,00,0.060
2021,12,04,08,11,00,0.061
2021,12,04,08,12,00,0.061
2021,12,04,08,13,00,0.062
2021,12,04,08,14,00,0.064
2021,12,04,08,15,00,0.061
2021,12,04,08,16,00,0.061
2021,12,04,08,17,00,0.059
2021,12,04,08,18,00,0.059
2021,12,04,08,19,00,0.059
2021,12,04,08,20,00,0.058
2021,12,04,08,21,00,0.059
2021,12,04,08,22,00,0.063
2021,12,04,08,23,00,0.060
2021,12,04,08,24,00,0.059
2021,12,04,08,25,00,0.060
2021,12,04,08,26,00,0.060
2021,12,04,08,27,00,0.060
2021,12,04,08,28,00,0.062
2021,12,04,08,29,00,0.062
2021,12,04,08,30,00,0.062
2021,12,04,08,31,00,0.063
2021,12,04,08,32,00,0.063
2021,12,04,08,33,00,0.065
2021,12,04,08,34,00,0.065
2021,12,04,08,35,00,0.066
2021,12,04,08,36,00,0.066
2021,12,04,08,37,00,0.068
2021,12,04,08,38,00,0.069
2021,12,04,08,39,00,0.070
2021,12,04,08,40,00,0.070
2021,12,04,08,41,00,0.072
2021,12,04,08,42,00,0.074
2021,12,04,08,43,00,0.074
2021,12,04,08,44,00,0.076
2021,12,04,08,45,00,0.075
2021,12,04,08,46,00,0.078
2021,12,04,08,47,00,0.080
2021,12,04,08,48,00,0.083
2021,12,04,08,49,00,0.085
2021,12,04,08,50,00,0.086
2021,12,04,08,51,00,0.088
2021,12,04,08,52,00,0.089
2021,12,04,08,53,00,0.090
2021,12,04,08,54,00,0.091
2021,12,04,08,55,00,0.092
2021,12,04,08,56,00,0.094
2021,12,04,08,57,00,0.097
2021,12,04,08,58,00,0.101
2021,12,04,08,59,00,0.107
2021,12,04,09,00,00,0.046
2021,12,04,09,01,00,0.048
2021,12,04,09,02,00,0.049
2021,12,04,09,03,00,0.049
2021,12,04,09,04,00,0.050
2021,12,04,09,05,00,0.051
2021,12,04,09,06,00,0.051
2021,12,04,09,07,00,0.055
2021,12,04,09,08,00,0.055
2021,12,04,09,09,00,0.057
2021,12,04,09,10,00,0.059
2021,12,04,09,11,00,0.059
2021,12,04,09,12,00,0.059
2021,12,04,09,13,00,0.062
2021,12,04,09,14,00,0.063
2021,12,04,09,15,00,0.064
2021,12,04,09,16,00,0.067
2021,12,04,09,17,00,0.069
2021,12,04,09,18,00,0.071
2021,12,04,09,19,00,0.073
2021,12,04,09,20,00,0.075
2021,12,04,09,21,00,0.076
2021,12,04,09,22,00,0.078
2021,12,04,09,23,00,0.080
2021,12,04,09,24,00,0.079
2021,12,04,09,25,00,0.080
2021,12,04,09,26,00,0.082
2021,12,04,09,27,00,0.085
2021,12,04,09,28,00,0.087
2021,12,04,09,29,00,0.087
2021,12,04,09,30,00,0.089
2021,12,04,09,31,00,0.091
2021,12,04,09,32,00,0.091
2021,12,04,09,33,00,0.089
2021,12,04,09,34,00,0.088
2021,12,04,09,35,00,0.090
2021,12,04,09,36,00,0.093
2021,12,04,09,37,00,0.090
2021,12,04,09,38,00,0.091
2021,12,04,09,39,00,0.092
2021,12,04,09,40,00,0.093
2021,12,04,09,41,00,0.098
2021,12,04,09,42,00,0.099
2021,12,04,09,43,00,0.097
2021,12,04,09,44,00,0.097
2021,12,04,09,45,00,0.095
2021,12,04,09,46,00,0.096
2021,12,04,09,47,00,0.096
2021,12,04,09,48,00,0.097
2021,12,04,09,49,00,0.096
2021,12,04,09,50,00,0.095
2021,12,04,09,51,00,0.096
2021,12,04,09,52,00,0.098
2021,12,04,09,53,00,0.102
2021,12,04,09,54,00,0.104
2021,12,04,09,55,00,0.107
2021,12,04,09,56,00,0.110
2021,12,04,09,57,00,0.111
2021,12,04,09,58,00,0.112
2021,12,04,09,59,00,0.114
2021,12,04,10,00,00,0.182
2021,12,04,10,01,00,0.185
2021,12,04,10,02,00,0.186
2021,12,04,10,03,00,0.184
2021,12,04,10,04,00,0.182
2021,12,04,10,05,00,0.186
2021,12,04,10,06,00,0.185
2021,12,04,10,07,00,0.185
2021,12,04,10,08,00,0.190
2021,12,04,10,09,00,0.192
2021,12,04,10,10,00,0.192
2021,12,04,10,11,00,0.192
2021,12,04,10,12,00,0.194
2021,12,04,10,13,00,0.194
2021,12,04,10,14,00,0.194
2021,12,04,10,15,00,0.199
2021,12,04,10,16,00,0.199
2021,12,04,10,17,00,0.196
2021,12,04,10,18,00,0.198
2021,12,04,10,19,00,0.198
2021,12,04,10,20,00,0.199
2021,12,04,10,21,00,0.201
2021,12,04,10,22,00,0.204
2021,12,04,10,23,00,0.205
2021,12,04,10,24,00,0.202
2021,12,04,10,25,00,0.201
2021,12,04,10,26,00,0.199
2021,12,04,10,27,00,0.202
2021,12,04,10,28,00,0.200
2021,12,04,10,29,00,0.197
2021,12,04,10,30,00,0.196
2021,12,04,10,31,00,0.196
2021,12,04,10,32,00,0.194
2021,12,04,10,33,00,0.193
2021,12,04,10,34,00,0.194
2021,12,04,10,35,00,0.197
2021,12,04,10,36,00,0.196
2021,12,04,10,37,00,0.196
2021,12,04,10,38,00,0.193
2021,12,04,10,39,00,0.195
2021,12,04,10,40,00,0.197
2021,12,04,10,41,00,0.200
2021,12,04,10,42,00,0.203
2021,12,04,10,43,00,0.201
2021,12,04,10,44,00,0.203
2021,12,04,10,45,00,0.200
2021,12,04,10,46,00,0.200
2021,12,04,10,47,00,0.201
2021,12,04,10,48,00,0.200
2021,12,04,10,49,00,0.204
2021,12,04,10,50,00,0.205
2021,12,04,10,51,00,0.209
2021,12,04,10,52,00,0.213
2021,12,04,10,53,00,0.216
2021,12,04,10,54,00,0.221
2021,12,04,10,55,00,0.221
2021,12,04,10,56,00,0.221
2021,12,04,10,57,00,0.223
2021,12,04,10,58,00,0.225
2021,12,04,10,59,00,0.227
2021,12,04,11,00,00,0.235
2021,12,04,11,01,00,0.234
2021,12,04,11,02,00,0.233
2021,12,04,11,03,00,0.232
2021,12,04,11,04,00,0.230
2021,12,04,11,05,00,0.229
2021,12,04,11,06,00,0.230
2021,12,04,11,07,00,0.231
2021,12,04,11,08,00,0.233
2021,12,04,11,09,00,0.233
2021,12,04,11,10,00,0.232
2021,12,04,11,11,00,0.232
2021,12,04,11,12,00,0.230
2021,12,04,11,13,00,0.233
2021,12,04,11,14,00,0.234
2021,12,04,11,15,00,0.234
2021,12,04,11,16,00,0.235
2021,12,04,11,17,00,0.237
2021,12,04,11,18,00,0.235
2021,12,04,11,19,00,0.236
2021,12,04,11,20,00,0.238
2021,12,04,11,21,00,0.240
2021,12,04,11,22,00,0.241
2021,12,04,11,23,00,0.242
2021,12,04,11,24,00,0.243
2021,12,04,11,25,00,0.243
2021,12,04,11,26,00,0.245
2021,12,04,11,27,00,0.246
2021,12,04,11,28,00,0.247
2021,12,04,11,29,00,0.250
2021,12,04,11,30,00,0.250
2021,12,04,11,31,00,0.250
2021,12,04,11,32,00,0.250
2021,12,04,11,33,00,0.249
2021,12,04,11,34,00,0.247
2021,12,04,11,35,00,0.249
2021,12,04,11,36,00,0.251
2021,12,04,11,37,00,0.250
2021,12,04,11,38,00,0.250
2021,12,04,11,39,00,0.249
2021,12,04,11,40,00,0.248
2021,12,04,11,41,00,0.249
2021,12,04,11,42,00,0.250
2021,12,04,11,43,00,0.254
2021,12,04,11,44,00,0.253
2021,12,04,11,45,00,0.249
2021,12,04,11,46,00,0.247
2021,12,04,11,47,00,0.245
2021,12,04,11,48,00,0.246
2021,12,04,11,49,00,0.245
2021,12,04,11,50,00,0.249
2021,12,04,11,51,00,0.249
2021,12,04,11,52,00,0.248
2021,12,04,11,53,00,0.251
2021,12,04,11,54,00,0.250
2021,12,04,11,55,00,0.247
2021,12,04,11,56,00,0.244
2021,12,04,11,57,00,0.242
2021,12,04,11,58,00,0.241
2021,12,04,11,59,00,0.241
2021,12,04,12,00,00,0.263
2021,12,04,12,01,00,0.267
2021,12,04,12,02,00,0.268
2021,12,04,12,03,00,0.270
2021,12,04,12,04,00,0.271
2021,12,04,12,05,00,0.270
2021,12,04,12,06,00,0.271
2021,12,04,12,07,00,0.277
2021,12,04,12,08,00,0.280
2021,12,04,12,09,00,0.277
2021,12,04,12,10,00,0.281
2021,12,04,12,11,00,0.280
2021,12,04,12,12,00,0.281
2021,12,04,12,13,00,0.282
2021,12,04,12,14,00,0.280
2021,12,04,12,15,00,0.273
2021,12,04,12,16,00,0.268
2021,12,04,12,17,00,0.268
2021,12,04,12,18,00,0.271
2021,12,04,12,19,00,0.272
2021,12,04,12,20,00,0.270
2021,12,04,12,21,00,0.279
2021,12,04,12,22,00,0.278
2021,12,04,12,23,00,0.274
2021,12,04,12,24,00,0.280
2021,12,04,12,25,00,0.281
2021,12,04,12,26,00,0.280
2021,12,04,12,27,00,0.281
2021,12,04,12,28,00,0.277
2021,12,04,12,29,00,0.275
2021,12,04,12,30,00,0.273
2021,12,04,12,31,00,0.277
2021,12,04,12,32,00,0.278
2021,12,04,12,33,00,0.272
2021,12,04,12,34,00,0.271
2021,12,04,12,35,00,0.273
2021,12,04,12,36,00,0.273
2021,12,04,12,37,00,0.268
2021,12,04,12,38,00,0.268
2021,12,04,12,39,00,0.273
2021,12,04,12,40,00,0.276
2021,12,04,12,41,00,0.278
2021,12,04,12,42,00,0.275
2021,12,04,12,43,00,0.277
2021,12,04,12,44,00,0.276
2021,12,04,12,45,00,0.271
2021,12,04,12,46,00,0.267
2021,12,04,12,47,00,0.266
2021,12,04,12,48,00,0.264
2021,12,04,12,49,00,0.262
2021,12,04,12,50,00,0.267
2021,12,04,12,51,00,0.274
2021,12,04,12,52,00,0.270
2021,12,04,12,53,00,0.266
2021,12,04,12,54,00,0.261
2021,12,04,12,55,00,0.257
2021,12,04,12,56,00,0.258
2021,12,04,12,57,00,0.255
2021,12,04,12,58,00,0.254
2021,12,04,12,59,00,0.256
2021,12,04,13,00,00,0.290
2021,12,04,13,01,00,0.292
2021,12,04,13,02,00,0.291
2021,12,04,13,03,00,0.298
2021,12,04,13,04,00,0.299
2021,12,04,13,05,00,0.299
2021,12,04,13,06,00,0.295
2021,12,04,13,07,00,0.289
2021,12,04,13,08,00,0.285
2021,12,04,13,09,00,0.282
2021,12,04,13,10,00,0.281
2021,12,04,13,11,00,0.279
2021,12,04,13,12,00,0.277
2021,12,04,13,13,00,0.275
2021,12,04,13,14,00,0.275
2021,12,04,13,15,00,0.274
2021,12,04,13,16,00,0.276
2021,12,04,13,17,00,0.280
2021,12,04,13,18,00,0.283
2021,12,04,13,19,00,0.282
2021,12,04,13,20,00,0.290
2021,12,04,13,21,00,0.297
2021,12,04,13,22,00,0.298
2021,12,04,13,23,00,0.296
2021,12,04,13,24,00,0.294
2021,12,04,13,25,00,0.298
2021,12,04,13,26,00,0.295
2021,12,04,13,27,00,0.292
2021,12,04,13,28,00,0.291
2021,12,04,13,29,00,0.291
2021,12,04,13,30,00,0.291
2021,12,04,13,31,00,0.289
2021,12,04,13,32,00,0.289
2021,12,04,13,33,00,0.291
2021,12,04,13,34,00,0.290
2021,12,04,13,35,00,0.284
2021,12,04,13,36,00,0.285
2021,12,04,13,37,00,0.284
2021,12,04,13,38,00,0.281
2021,12,04,13,39,00,0.280
2021,12,04,13,40,00,0.283
2021,12,04,13,41,00,0.285
2021,12,04,13,42,00,0.287
2021,12,04,13,43,00,0.289
2021,12,04,13,44,00,0.291
2021,12,04,13,45,00,0.291
2021,12,04,13,46,00,0.294
2021,12,04,13,47,00,0.296
2021,12,04,13,48,00,0.295
2021,12,04,13,49,00,0.293
2021,12,04,13,50,00,0.289
2021,12,04,13,51,00,0.286
2021,12,04,13,52,00,0.278
2021,12,04,13,53,00,0.273
2021,12,04,13,54,00,0.266
2021,12,04,13,55,00,0.262
2021,12,04,13,56,00,0.258
2021,12,04,13,57,00,0.262
2021,12,04,13,58,00,0.270
2021,12,04,13,59,00,0.271
2021,12,04,14,00,00,0.256
2021,12,04,14,01,00,0.257
2021,12,04,14,02,00,0.261
2021,12,04,14,03,00,0.261
2021,12,04,14,04,00,0.260
2021,12,04,14,05,00,0.265
2021,12,04,14,06,00,0.273
2021,12,04,14,07,00,0.274
2021,12,04,14,08,00,0.280
2021,12,04,14,09,00,0.280
2021,12,04,14,10,00,0.275
2021,12,04,14,11,00,0.272
2021,12,04,14,12,00,0.262
2021,12,04,14,13,00,0.256
2021,12,04,14,14,00,0.256
2021,12,04,14,15,00,0.253
2021,12,04,14,16,00,0.249
2021,12,04,14,17,00,0.242
2021,12,04,14,18,00,0.240
2021,12,04,14,19,00,0.236
2021,12,04,14,20,00,0.234
2021,12,04,14,21,00,0.233
2021,12,04,14,22,00,0.235
2021,12,04,14,23,00,0.235
2021,12,04,14,24,00,0.234
2021,12,04,14,25,00,0.237
2021,12,04,14,26,00,0.247
2021,12,04,14,27,00,0.248
2021,12,04,14,28,00,0.253
2021,12,04,14,29,00,0.253
2021,12,04,14,30,00,0.251
2021,12,04,14,31,00,0.250
2021,12,04,14,32,00,0.244
2021,12,04,14,33,00,0.238
2021,12,04,14,34,00,0.236
2021,12,04,14,35,00,0.228
2021,12,04,14,36,00,0.223
2021,12,04,14,37,00,0.221
2021,12,04,14,38,00,0.220
2021,12,04,14,39,00,0.224
2021,12,04,14,40,00,0.226
2021,12,04,14,41,00,0.226
2021,12,04,14,42,00,0.225
2021,12,04,14,43,00,0.230
2021,12,04,14,44,00,0.229
2021,12,04,14,45,00,0.229
2021,12,04,14,46,00,0.231
2021,12,04,14,47,00,0.226
2021,12,04,14,48,00,0.217
2021,12,04,14,49,00,0.212
2021,12,04,14,50,00,0.208
2021,12,04,14,51,00,0.207
2021,12,04,14,52,00,0.205
2021,12,04,14,53,00,0.206
2021,12,04,14,54,00,0.205
2021,12,04,14,55,00,0.205
2021,12,04,14,56,00,0.207
2021,12,04,14,57,00,0.205
2021,12,04,14,58,00,0.206
2021,12,04,14,59,00,0.213
2021,12,04,15,00,00,0.230
2021,12,04,15,01,00,0.227
2021,12,04,15,02,00,0.228
2021,12,04,15,03,00,0.233
2021,12,04,15,04,00,0.230
2021,12,04,15,05,00,0.238
2021,12,04,15,06,00,0.234
2021,12,04,15,07,00,0.232
2021,12,04,15,08,00,0.233
2021,12,04,15,09,00,0.227
2021,12,04,15,10,00,0.229
2021,12,04,15,11,00,0.235
2021,12,04,15,12,00,0.232
2021,12,04,15,13,00,0.232
2021,12,04,15,14,00,0.233
2021,12,04,15,15,00,0.221
2021,12,04,15,16,00,0.224
2021,12,04,15,17,00,0.220
2021,12,04,15,18,00,0.214
2021,12,04,15,19,00,0.211
2021,12,04,15,20,00,0.207
2021,12,04,15,21,00,0.199
2021,12,04,15,22,00,0.196
2021,12,04,15,23,00,0.195
2021,12,04,15,24,00,0.194
2021,12,04,15,25,00,0.188
2021,12,04,15,26,00,0.186
2021,12,04,15,27,00,0.179
2021,12,04,15,28,00,0.172
2021,12,04,15,29,00,0.163
2021,12,04,15,30,00,0.152
2021,12,04,15,31,00,0.143
2021,12,04,15,32,00,0.139
2021,12,04,15,33,00,0.135
2021,12,04,15,34,00,0.136
2021,12,04,15,35,00,0.137
2021,12,04,15,36,00,0.141
2021,12,04,15,37,00,0.149
2021,12,04,15,38,00,0.155
2021,12,04,15,39,00,0.159
2021,12,04,15,40,00,0.150
2021,12,04,15,41,00,0.138
2021,12,04,15,42,00,0.125
2021,12,04,15,43,00,0.117
2021,12,04,15,44,00,0.117
2021,12,04,15,45,00,0.120
2021,12,04,15,46,00,0.121
2021,12,04,15,47,00,0.120
2021,12,04,15,48,00,0.119
2021,12,04,15,49,00,0.123
2021,12,04,15,50,00,0.126
2021,12,04,15,51,00,0.125
2021,12,04,15,52,00,0.126
2021,12,04,15,53,00,0.125
2021,12,04,15,54,00,0.127
2021,12,04,15,55,00,0.128
2021,12,04,15,56,00,0.129
2021,12,04,15,57,00,0.129
2021,12,04,15,58,00,0.131
2021,12,04,15,59,00,0.133
2021,12,04,16,00,00,0.142
2021,12,04,16,01,00,0.142
2021,12,04,16,02,00,0.138
2021,12,04,16,03,00,0.135
2021,12,04,16,04,00,0.133
2021,12,04,16,05,00,0.131
2021,12,04,16,06,00,0.128
2021,12,04,16,07,00,0.124
2021,12,04,16,08,00,0.117
2021,12,04,16,09,00,0.116
2021,12,04,16,10,00,0.112
2021,12,04,16,11,00,0.113
2021,12,04,16,12,00,0.108
2021,12,04,16,13,00,0.106
2021,12,04,16,14,00,0.102
2021,12,04,16,15,00,0.104
2021,12,04,16,16,00,0.108
2021,12,04,16,17,00,0.115
2021,12,04,16,18,00,0.122
2021,12,04,16,19,00,0.125
2021,12,04,16,20,00,0.122
2021,12,04,16,21,00,0.121
2021,12,04,16,22,00,0.119
2021,12,04,16,23,00,0.114
2021,12,04,16,24,00,0.112
2021,12,04,16,25,00,0.110
2021,12,04,16,26,00,0.107
2021,12,04,16,27,00,0.105
2021,12,04,16,28,00,0.099
2021,12,04,16,29,00,0.095
2021,12,04,16,30,00,0.094
2021,12,04,16,31,00,0.091
2021,12,04,16,32,00,0.088
2021,12,04,16,33,00,0.086
2021,12,04,16,34,00,0.087
2021,12,04,16,35,00,0.086
2021,12,04,16,36,00,0.084
2021,12,04,16,37,00,0.081
2021,12,04,16,38,00,0.080
2021,12,04,16,39,00,0.079
2021,12,04,16,40,00,0.077
2021,12,04,16,41,00,0.076
2021,12,04,16,42,00,0.077
2021,12,04,16,43,00,0.075
2021,12,04,16,44,00,0.072
2021,12,04,16,45,00,0.067
2021,12,04,16,46,00,0.061
2021,12,04,16,47,00,0.055
2021,12,04,16,48,00,0.050
2021,12,04,16,49,00,0.045
2021,12,04,16,50,00,0.042
2021,12,04,16,51,00,0.038
2021,12,04,16,52,00,0.036
2021,12,04,16,53,00,0.034
2021,12,04,16,54,00,0.034
2021,12,04,16,55,00,0.035
2021,12,04,16,56,00,0.036
2021,12,04,16,57,00,0.037
2021,12,04,16,58,00,0.037
2021,12,04,16,59,00,0.037
2021,12,05,08,00,00,0.920
2021,12,05,08,01,00,0.924
2021,12,05,08,02,00,0.931
2021,12,05,08,03,00,0.937
2021,12,05,08,04,00,0.943
2021,12,05,08,05,00,0.947
2021,12,05,08,06,00,0.950
2021,12,05,08,07,00,0.951
2021,12,05,08,08,00,0.953
2021,12,05,08,09,00,0.954
2021,12,05,08,10,00,0.953
2021,12,05,08,11,00,0.950
2021,12,05,08,12,00,0.949
2021,12,05,08,13,00,0.949
2021,12,05,08,14,00,0.947
2021,12,05,08,15,00,0.946
2021,12,05,08,16,00,0.946
2021,12,05,08,17,00,0.947
2021,12,05,08,18,00,0.949
2021,12,05,08,19,00,0.952
2021,12,05,08,20,00,0.953
2021,12,07,08,44,00,0.024
2021,12,07,08,45,00,0.023
2021,12,07,08,46,00,0.023
2021,12,07,08,47,00,0.022
2021,12,07,08,48,00,0.022
2021,12,07,08,49,00,0.023
2021,12,07,08,50,00,0.022
2021,12,07,08,51,00,0.023
2021,12,07,08,52,00,0.024
